,0,1
208,dieskin_20102.wav,"{'alternative': [{'transcript': '从魂索命无远弗届', 'confidence': 0.95306498}, {'transcript': '融魂索命无远弗届'}, {'transcript': '忠魂索命无远弗届'}, {'transcript': '龙魂索命无远弗届'}, {'transcript': '重魂索命无远弗届'}], 'final': True}"
209,dieskin_20201.wav,"{'alternative': [{'transcript': '不能一通神曲难以天命了', 'confidence': 0.8566463}, {'transcript': '不能一通神曲难天命了'}, {'transcript': '不能一通神犬难以天命了'}, {'transcript': '不能一通神曲难以天命啊'}, {'transcript': '不能以通行去南天命了'}], 'final': True}"
210,dieskin_20301.wav,"{'alternative': [{'transcript': '是者不死于火重生', 'confidence': 0.87555373}, {'transcript': '事者不死于火重生'}, {'transcript': '是者不死于狱火重生'}, {'transcript': '事者不死于狱火重生'}, {'transcript': '侍者不死于火重生'}], 'final': True}"
211,dieskin_20302.wav,"{'alternative': [{'transcript': '车扇纶巾随风化作灰烬', 'confidence': 0.95284319}, {'transcript': '嘘扇纶巾随风化作灰烬'}, {'transcript': '据扇纶巾随风化作灰烬'}, {'transcript': '需扇纶巾随风化作灰烬'}, {'transcript': '须扇纶巾随风化作灰烬'}], 'final': True}"
212,dieskin_20303.wav,"{'alternative': [{'transcript': '史记为城墙东百姓损失几月将遭涂炭呢', 'confidence': 0.82789212}, {'transcript': '史记为城墙洞排性损失几月将遭涂炭呢'}, {'transcript': '实际为城墙动态性损失机遇将遭涂炭呢'}, {'transcript': '史记为城墙洞牌性损失几月将遭涂炭呢'}, {'transcript': '史记为城墙动排性损失几月将遭涂炭呢'}], 'final': True}"
213,dieskin_20402.wav,"{'alternative': [{'transcript': '天命中球是在他的哪边', 'confidence': 0.84794068}, {'transcript': '天命中球是在卡的哪边'}, {'transcript': '天命中球是在cos哪边'}, {'transcript': '天命中球是在它的哪边'}, {'transcript': '天命中球是踩踏的哪边'}], 'final': True}"
214,dieskin_20403.wav,"{'alternative': [{'transcript': '时也命也', 'confidence': 0.97500253}], 'final': True}"
215,dieskin_20404.wav,"{'alternative': [{'transcript': '奈何天命像头不像汉', 'confidence': 0.82697588}, {'transcript': '奈何天命像头堡向汉'}, {'transcript': '奈何天命像头不相犯'}, {'transcript': '奈何天命像头堡向饭'}, {'transcript': '奈何天命像头捕像汉'}], 'final': True}"
216,dieskin_2045.wav,"{'alternative': [{'transcript': '吹灯系列无名宿', 'confidence': 0.83465403}, {'transcript': '吹灯系列无密秀'}, {'transcript': '图腾系列无名宿'}, {'transcript': '吹灯系列无名修'}, {'transcript': '吹灯系列无名校'}], 'final': True}"
217,dieskin_20501.wav,"{'alternative': [{'transcript': '腾蛇乘雾终为土灰', 'confidence': 0.91407382}, {'transcript': '螣蛇乘雾终为土灰'}, {'transcript': '腾蛇乘雾终为通会'}, {'transcript': '腾蛇乘雾终为同会'}, {'transcript': '螣蛇乘雾终为通会'}], 'final': True}"
218,dieskin_20502.wav,"{'alternative': [{'transcript': '挺俗之气不定再见', 'confidence': 0.84400815}, {'transcript': '挺俗之气不定'}, {'transcript': '行书之气不定再见'}, {'transcript': '挺俗之气不定见'}, {'transcript': '挺俗之气不定时间'}], 'final': True}"
219,dieskin_205501.wav,"{'alternative': [{'transcript': '复仇之下其有玩一玩', 'confidence': 0.85926592}, {'transcript': '复仇之下岂有完没完'}, {'transcript': '复仇之下岂有玩一玩'}, {'transcript': '复仇之下棋有玩一玩'}, {'transcript': '复仇之下棋游玩一玩'}], 'final': True}"
220,dieskin_20601.wav,"{'alternative': [{'transcript': '活在修罗烈运动这儿等', 'confidence': 0.82323873}, {'transcript': '活在修罗列月当这儿等'}, {'transcript': '活在修罗列当这儿等'}, {'transcript': '活在修罗列运当这儿等'}, {'transcript': '我在修罗列当这儿等'}], 'final': True}"
221,dieskin_20602.wav,"{'alternative': [{'transcript': '中行一审讯飞谁', 'confidence': 0.71962225}, {'transcript': '中行一审讯会随机'}, {'transcript': '松的声音会随机'}, {'transcript': '中行一审讯飞谁知'}, {'transcript': '送行一审讯飞谁'}], 'final': True}"
222,dieskin_20701.wav,"{'alternative': [{'transcript': '农林风顺水需九天', 'confidence': 0.86969417}, {'transcript': '农林风顺水浒九天'}, {'transcript': '隆林风顺水需九天'}, {'transcript': '农林风顺水需9000'}, {'transcript': '农林丰顺水需九天'}], 'final': True}"
223,dieskin_20801.wav,"{'alternative': [{'transcript': '摸着石头还没开始就结束了吗', 'confidence': 0.88340986}, {'transcript': '我是石头还没开始就结束了吗'}, {'transcript': '摸着石头还没开始就结束了么'}, {'transcript': '我这10天还没开始就结束了吗'}, {'transcript': '这时他还没开始就结束了吗'}], 'final': True}"
224,dieskin_21001.wav,"{'alternative': [{'transcript': '是与人交往', 'confidence': 0.6266396}, {'transcript': '日语角斗场'}, {'transcript': '日语学校'}, {'transcript': '是与人交流'}, {'transcript': '英语角斗场'}], 'final': True}"
225,dieskin_21002.wav,"{'alternative': [{'transcript': '秋收服观众', 'confidence': 0.66507608}, {'transcript': '球首富排名中'}, {'transcript': '秋声赋明书中'}, {'transcript': '秋声赋明书'}, {'transcript': '球首富排名'}], 'final': True}"
226,dieskin_2104.wav,"{'alternative': [{'transcript': '横梁惠金融进行按提示一下', 'confidence': 0.86312687}, {'transcript': '邓良慧金融学习班提示一下'}, {'transcript': '横梁慧金融进行按提示一下'}, {'transcript': '邓梁惠金融求警方提示一下'}, {'transcript': '邓良会金融学习班提示一下'}], 'final': True}"
227,dieskin_2105.wav,"{'alternative': [{'transcript': '邓梁慧金融局警方提示一下', 'confidence': 0.77006388}, {'transcript': '邓梁惠金融局行动提示一下'}, {'transcript': '邓良慧金融学习班提示一下'}, {'transcript': '邓良慧金融局警方提示一下'}, {'transcript': '邓良慧金融学习上提示一下'}], 'final': True}"
228,dieskin_2106.wav,"{'alternative': [{'transcript': '揽騑辔看似成盘浑而不能去', 'confidence': 0.78271991}, {'transcript': '懒妃配看似成盘浑而不能去'}, {'transcript': '揽騑辔看似成般浑而不能去'}, {'transcript': '揽騑辔看似秤盘浑而不能去'}, {'transcript': '揽騑辔看似成鹏浑而不能去'}], 'final': True}"
229,dieskin_2107.wav,"{'alternative': [{'transcript': '细谷佳人桌面玻璃门春季降花树', 'confidence': 0.87129813}, {'transcript': '细谷佳人桌面玻璃门春季降花路'}, {'transcript': '细谷佳人桌面玻璃门春季翔花树'}, {'transcript': '细谷佳人桌面玻璃门春季祥花树'}, {'transcript': '细谷佳人桌面玻璃门春季翔花路'}], 'final': True}"
230,dieskin_2108.wav,"{'alternative': [{'transcript': '蜂鸟鸟细木苗苗于创世纪末眼', 'confidence': 0.85481703}, {'transcript': '风袅袅兮木苗苗于创世纪末眼'}, {'transcript': '蜂鸟鸟系木苗苗于创世纪末眼'}, {'transcript': '蜂鸟鸟细木苗苗于创世纪末演'}, {'transcript': '风袅袅兮木苗苗于创世纪冒险'}], 'final': True}"
231,dieskin_21402.wav,"{'alternative': [{'transcript': '你是何人', 'confidence': 0.97077012}, {'transcript': '是何人'}, {'transcript': '于是何人'}, {'transcript': '你是好人'}, {'transcript': '你是和人'}], 'final': True}"
232,dieskin_21502.wav,"{'alternative': [{'transcript': '玻璃水', 'confidence': 0.82723778}, {'transcript': 'watami水区'}, {'transcript': 'watami水曲'}, {'transcript': 'watami水'}, {'transcript': 'What me水区'}], 'final': True}"
233,dieskin_21503.wav,"{'alternative': [{'transcript': '人口渴了可由蜜水', 'confidence': 0.8558085}, {'transcript': '人口渴了渴尤蜜水'}, {'transcript': '人口渴了喝尤蜜水'}, {'transcript': '人口渴了可由碧水'}, {'transcript': '人口渴了喝柚蜜水'}], 'final': True}"
234,dieskin_22001.wav,"{'alternative': [{'transcript': '行将就木梁某男士', 'confidence': 0.92723691}, {'transcript': '行将就木量某男士'}, {'transcript': '行将就木凉某男士'}, {'transcript': '行将就木良某男士'}, {'transcript': '行将就木梁某男事'}], 'final': True}"
235,dieskin_2202.wav,"{'alternative': [{'transcript': '你扯不能子呀', 'confidence': 0.72928977}, {'transcript': '你扯不能自呀'}, {'transcript': '印尼可不能自已'}, {'transcript': '你扯不能质疑'}, {'transcript': '印尼可不能自呀'}], 'final': True}"
236,dieskin_2203.wav,"{'alternative': [{'transcript': 'kirlian天下定决心', 'confidence': 0.78903031}, {'transcript': 'carentan下1197'}, {'transcript': 'current天下定决心'}, {'transcript': 'carentan下定决心'}, {'transcript': '科尔连天下定决心'}], 'final': True}"
237,dieskin_2204.wav,"{'alternative': [{'transcript': '艺术真正能救救了是人吗', 'confidence': 0.85843486}, {'transcript': '艺术真正能救救了世人吗'}, {'transcript': '朱军真能救救了是人吗'}, {'transcript': '艺术真正能救救了10人吗'}, {'transcript': '蜀军真能救救了是人吗'}], 'final': True}"
238,dieskin_22201.wav,"{'alternative': [{'transcript': '亲本琦玉屏框国清真可生死一新', 'confidence': 0.83166826}, {'transcript': '亲本埼玉斌匡国清真可生死一新'}, {'transcript': '亲本琦玉斌匡国清真可生死一新'}, {'transcript': '亲本埼玉斌况国清真可生死一心'}, {'transcript': '亲本琦玉斌框国清真可生死一新'}], 'final': True}"
239,dieskin_2301.wav,"{'alternative': [{'transcript': '神和心不利无悔之晚矣', 'confidence': 0.85798991}, {'transcript': '神和心不悔之晚矣'}, {'transcript': '神和信不立无悔之晚矣'}, {'transcript': '神和信不利无悔之晚矣'}, {'transcript': '神和心不虑悔之晚矣'}], 'final': True}"
240,dieskin_2303.wav,"{'alternative': [{'transcript': '树影婆姓车的Anthony正大儿子啊', 'confidence': 0.79747975}, {'transcript': '树影婆姓氏bhd郑大儿子啊'}, {'transcript': '树影婆姓氏bhd正大儿子啊'}, {'transcript': '树影婆姓氏的Anthony正大儿子啊'}, {'transcript': '树影婆姓氏的Anthony正大儿子'}], 'final': True}"
241,dieskin_2304.wav,"{'alternative': [{'transcript': '国际项目的是不能喝酒城共度余生了', 'confidence': 0.86522055}, {'transcript': '国际项目的是不能和九城共度余生了'}, {'transcript': '国际项目的是不能和教程共度余生了'}, {'transcript': '国际项目的确不能喝酒城共度余生了'}, {'transcript': '国际项目的是不能和九成共度余生了'}], 'final': True}"
242,dieskin_2305.wav,"{'alternative': [{'transcript': '而在5g元门设计之后', 'confidence': 0.84083354}, {'transcript': '而在5g原本设计之后'}, {'transcript': '而在5g园门设计之后'}, {'transcript': '而在5g原门设计之后'}, {'transcript': '而在5g元门设计之'}], 'final': True}"
243,dieskin_2401.wav,"{'alternative': [{'transcript': '父亲的日语对不起', 'confidence': 0.8445127}, {'transcript': '父亲大人对不起'}, {'transcript': '父亲的日对不起'}, {'transcript': '父亲的人对不起'}, {'transcript': '父亲的对不起'}], 'final': True}"
244,dieskin_2402.wav,"{'alternative': [{'transcript': '一朝春尽红颜老花落人亡两不知', 'confidence': 0.96572417}, {'transcript': '一朝春尽红颜老花落人亡两不见'}, {'transcript': '一周春尽红颜老花落人亡两不知'}, {'transcript': '一朝春尽红颜老花落人亡两不贱'}, {'transcript': '一周春尽红颜老花落人亡两不见'}], 'final': True}"
245,dieskin_2403.wav,"{'alternative': [{'transcript': '烟台', 'confidence': 0.59666282}, {'transcript': '青岛'}, {'transcript': '金达苑'}, {'transcript': '天台'}, {'transcript': '青苔'}], 'final': True}"
246,dieskin_2404.wav,"{'alternative': [{'transcript': '四姑美人妻内人不知气', 'confidence': 0.74174887}, {'transcript': '四姑美人妻内人不知器'}, {'transcript': '似乎每任期内人不知气'}, {'transcript': '似乎每任期内人不知器'}, {'transcript': '四姑妹任期内人不知气'}], 'final': True}"
247,dieskin_2405.wav,"{'alternative': [{'transcript': '父亲之吊车来生再报', 'confidence': 0.82429159}, {'transcript': '父亲支吊车来生再报'}, {'transcript': '父亲之调查来生再报'}, {'transcript': '父亲自调查来生再报'}, {'transcript': '父亲只调查来生再报'}], 'final': True}"
248,dieskin_2406.wav,"{'alternative': [{'transcript': '奉先打开华科赛片', 'confidence': 0.72999495}, {'transcript': '凤仙打开华语大片'}, {'transcript': '凤仙打开华科赛片'}, {'transcript': '凤仙打开化科赛片'}, {'transcript': '凤仙打开化科塞片'}], 'final': True}"
249,dieskin_2501.wav,"{'alternative': [{'transcript': 'focus', 'confidence': 0.83479661}, {'transcript': 'Lucas'}, {'transcript': 'QQ音速'}, {'transcript': 'locust'}, {'transcript': 'focused'}], 'final': True}"
250,dieskin_2502.wav,"{'alternative': [{'transcript': '不我还不可以死', 'confidence': 0.94555324}, {'transcript': '不我还不肯死'}, {'transcript': '不我还不可以使'}, {'transcript': '不我还不可以吃'}, {'transcript': '不我还不可以是'}], 'final': True}"
251,dieskin_2503.wav,"{'alternative': [{'transcript': '可惜没有被单选择打太极', 'confidence': 0.88018847}, {'transcript': '可惜没有陪伴选择打太极'}, {'transcript': '可惜没有朋选择打太极'}, {'transcript': '可惜没有陪伴选择大英态气候'}, {'transcript': '可惜没有陪伴选择大云态气候'}], 'final': True}"
252,dieskin_2504.wav,"{'alternative': [{'transcript': '夫妻妾身来陪你了', 'confidence': 0.93251151}, {'transcript': '不妻妾身来陪你了'}, {'transcript': '夫妻妾参来陪你了'}, {'transcript': '父亲切身来陪你了'}, {'transcript': '夫妻妾深来陪你了'}], 'final': True}"
253,dieskin_2505.wav,"{'alternative': [{'transcript': '哥哥说如此', 'confidence': 0.82553273}, {'transcript': '哥哥你怎可如此'}, {'transcript': '哥哥怎可如此'}, {'transcript': '哥哥如此'}, {'transcript': '哥哥萨克鲁兹'}], 'final': True}"
254,dieskin_2601.wav,"{'alternative': [{'transcript': '弦断了', 'confidence': 0.74916965}, {'transcript': '嫌短啦'}, {'transcript': '弦断啦'}, {'transcript': '闲短啦'}, {'transcript': '贤短啦'}], 'final': True}"
255,dieskin_2602.wav,"{'alternative': [{'transcript': '现在老将不用于', 'confidence': 0.89682615}, {'transcript': '现在老将不用语'}, {'transcript': '现在老将吴用语'}, {'transcript': '现在老江不用语'}, {'transcript': '现在老姜不用语'}], 'final': True}"
256,dieskin_2603.wav,"{'alternative': [{'transcript': '不过这位充公或娱乐', 'confidence': 0.64886761}, {'transcript': '不过这位助攻破解了'}, {'transcript': 'Google都会充公或娱乐'}, {'transcript': '不过都会助攻破解了'}, {'transcript': '不过都会充公或娱乐'}], 'final': True}"
257,dieskin_2701.wav,"{'alternative': [{'transcript': '麻醉性感幸运', 'confidence': 0.81921309}, {'transcript': '马最幸运'}, {'transcript': '马顿幸幸运'}, {'transcript': '麻醉性很幸运'}, {'transcript': '麻醉幸幸运'}], 'final': True}"
258,dieskin_2702.wav,"{'alternative': [{'transcript': '怨气中燃体育', 'confidence': 0.8582809}, {'transcript': '怨气中南体育'}, {'transcript': '怨气中与南体育'}, {'transcript': '怨气中与男体育'}, {'transcript': '怨气中与人体育'}], 'final': True}"
259,dieskin_2703.wav,"{'alternative': [{'transcript': '沉香屑于用贤臣及财用之不尽', 'confidence': 0.8963837}, {'transcript': '沉香屑于用贤臣级才用之不尽'}, {'transcript': '沉香屑于用贤臣及才用之不尽'}, {'transcript': '沉香屑于用铣削痕及才用之不尽'}, {'transcript': '沉香屑于用贤臣级财用之不尽'}], 'final': True}"
260,dieskin_2801.wav,"{'alternative': [{'transcript': '哲理性', 'confidence': 0.80926806}, {'transcript': '这里细雨'}, {'transcript': '这里性'}, {'transcript': '阿里系'}, {'transcript': '这里细菌'}], 'final': True}"
261,dieskin_2802.wav,"{'alternative': [{'transcript': '来者何人', 'confidence': 0.97500253}, {'transcript': '来一句和人'}], 'final': True}"
262,dieskin_2803.wav,"{'alternative': [{'transcript': '焦屏轻体重由此带', 'confidence': 0.75077289}, {'transcript': '焦屏轻体重由此大'}, {'transcript': '焦屏轻体重由此败'}, {'transcript': '小冰晶体中有磁带'}, {'transcript': '小兵轻体重由此带'}], 'final': True}"
263,dieskin_2901.wav,"{'alternative': [{'transcript': '且受到最后一刻', 'confidence': 0.87977606}, {'transcript': '接受到最后一刻'}, {'transcript': '且收到最后一刻'}, {'transcript': '接收到最后一刻'}, {'transcript': '绝收到最后一刻'}], 'final': True}"
264,dieskin_2902.wav,"{'alternative': [{'transcript': '先是不成熟不成小动作', 'confidence': 0.78352582}, {'transcript': '坚持不成由不成小动作'}, {'transcript': '坚持不成熟不成小动作'}, {'transcript': '坚持不成由不成像通过'}, {'transcript': '坚持不成又不成小动作'}], 'final': True}"
265,dieskin_30001.wav,"{'alternative': [{'transcript': '红色', 'confidence': 0.64170903}, {'transcript': '同志'}, {'transcript': '孔子'}, {'transcript': '同时'}, {'transcript': '猴子'}], 'final': True}"
266,dieskin_3000101.wav,"{'alternative': [{'transcript': '福华路径轻似梦但看苍生的轮回', 'confidence': 0.87774771}, {'transcript': '福华路径轻似梦但看苍生几轮回'}, {'transcript': '福华路径轻似梦淡看苍生的轮回'}, {'transcript': '福华路径轻似梦石看仓设计轮回'}, {'transcript': '福华路径轻似梦但看仓设计轮回'}], 'final': True}"
267,dieskin_3000102.wav,"{'alternative': [{'transcript': '烦心不死到心不舍', 'confidence': 0.86396116}, {'transcript': '凡心不死到心不舍'}, {'transcript': '玩心不死到心不舍'}, {'transcript': '烦心不死到心不生'}, {'transcript': '凡心不死到心不生'}], 'final': True}"
268,dieskin_3000103.wav,"{'alternative': [{'transcript': '高处不胜寒', 'confidence': 0.97500253}], 'final': True}"
269,dieskin_30002.wav,"{'alternative': [{'transcript': '辗转沙场大半生的感谢谢了', 'confidence': 0.8817445}, {'transcript': '辗转沙场大半生别感谢谢了'}, {'transcript': '辗转沙场大本身的感谢谢了'}, {'transcript': '辗转沙场大半身无力感谢谢了'}, {'transcript': '辗转沙场大本身也感谢谢了'}], 'final': True}"
270,dieskin_30003.wav,"{'alternative': [{'transcript': '高科技与郑银行则是在保了', 'confidence': 0.72364664}, {'transcript': '高科技运动员长得帅爆了'}, {'transcript': '多可知运动员长得帅爆了'}, {'transcript': '高科技与政银行则是在保了'}, {'transcript': '高科技与郑银行则是帅爆了'}], 'final': True}"
271,dieskin_30004.wav,"{'alternative': [{'transcript': '由此而已多远', 'confidence': 0.72861564}, {'transcript': '由此而已被多人'}, {'transcript': '有死而已被多人'}, {'transcript': '有死而已汝辈多远'}, {'transcript': '由此而已的多远'}], 'final': True}"
272,dieskin_3000401.wav,"{'alternative': [{'transcript': '湖州金惠新讯', 'confidence': 0.76398742}, {'transcript': '福州金辉新区'}, {'transcript': '福州金辉心虚'}, {'transcript': '湖州金辉心虚'}, {'transcript': '湖州金辉新区'}], 'final': True}"
273,dieskin_3000402.wav,"{'alternative': [{'transcript': '换价值最为国出征', 'confidence': 0.86219543}, {'transcript': '换加值最为国出征'}, {'transcript': '换家值最为国出征'}, {'transcript': '换加植最为国出征'}, {'transcript': '换加直最为国出征'}], 'final': True}"
274,dieskin_3000501.wav,"{'alternative': [{'transcript': '我还有话要说', 'confidence': 0.94947928}, {'transcript': '哦还有话要说'}, {'transcript': '故还有话要说'}, {'transcript': '乌黑有话要说'}, {'transcript': '和还有话要说'}], 'final': True}"
275,dieskin_3000502.wav,"{'alternative': [{'transcript': '这看不懂的乱世', 'confidence': 0.89845145}, {'transcript': '看不懂的乱世'}, {'transcript': '这看不懂的乱事'}, {'transcript': '这个看不懂的乱世'}, {'transcript': '这看不懂的乱说'}], 'final': True}"
276,dieskin_3000601.wav,"{'alternative': [{'transcript': '陈蓉王徐州绿树不周兵革之祸', 'confidence': 0.88086879}, {'transcript': '诚如王徐州绿树不周兵革之祸'}, {'transcript': '陈蓉王徐州绿树部周兵革之祸'}, {'transcript': '诚如王徐州绿树部周兵革之祸'}, {'transcript': '陈蓉王徐州绿素不周兵革之祸'}], 'final': True}"
277,dieskin_3000701.wav,"{'alternative': [{'transcript': '三省吾身不至高彩宝行', 'confidence': 0.83425218}, {'transcript': '三省吾身不识高彩宝行'}, {'transcript': '三省吾身不致购彩保行'}, {'transcript': '三省吾身不至高采宝行'}, {'transcript': '三省吾身不致句彩宝行'}], 'final': True}"
278,dieskin_3001301.wav,"{'alternative': [{'transcript': '身处乱世还是当宿房价只知道', 'confidence': 0.85200137}, {'transcript': '身处乱世还是当消防界只知道'}, {'transcript': '身处乱世还是当下房价值之道'}, {'transcript': '身处乱世还是当下房价只知道'}, {'transcript': '身处乱世还是当消防家只知道'}], 'final': True}"
279,dieskin_3001401.wav,"{'alternative': [{'transcript': '难道我我这次推荐错了', 'confidence': 0.90484917}, {'transcript': '难倒我我这次推荐错了'}, {'transcript': '难道我这次推荐错了'}, {'transcript': '难道我我这此推荐错了'}, {'transcript': '难道我我这词推荐错了'}], 'final': True}"
280,dieskin_3001402.wav,"{'alternative': [{'transcript': '天下之事无人无人可免', 'confidence': 0.92301095}, {'transcript': '天下之事夸人无人可免'}, {'transcript': '天下之事无人无任何免'}, {'transcript': '天下之事故人无人可免'}, {'transcript': '天下之事国人无人可免'}], 'final': True}"
281,dieskin_3001403.wav,"{'alternative': [{'transcript': '城市虽在裁军事上有天', 'confidence': 0.87134051}, {'transcript': '城市虽在才军事上有天'}, {'transcript': '城市虽在才徐市长由天'}, {'transcript': '城市虽在裁局势上有天'}, {'transcript': '城市虽在才去世上有天'}], 'final': True}"
282,dieskin_3003.wav,"{'alternative': [{'transcript': '牵动行业', 'confidence': 0.59180409}, {'transcript': '天妒红颜'}, {'transcript': '千度红叶'}, {'transcript': '七度空间'}, {'transcript': '千度红月'}], 'final': True}"
283,dieskin_3004.wav,"{'alternative': [{'transcript': '下一次要和宫颈一起', 'confidence': 0.87887603}, {'transcript': '下一次要喝公瑾一起'}, {'transcript': '下一次要和宫景一起'}, {'transcript': '下一次要喝工景一起'}, {'transcript': '下一次要和宫廷一起'}], 'final': True}"
284,dieskin_3005.wav,"{'alternative': [{'transcript': '恒信长生一世', 'confidence': 0.68559623}, {'transcript': '20kg是'}, {'transcript': '行行长生一世'}, {'transcript': '和田信长生一世'}, {'transcript': '恒信长春易逝'}], 'final': True}"
285,dieskin_3006.wav,"{'alternative': [{'transcript': '就是学习不了', 'confidence': 0.63617766}, {'transcript': '从那时起步的'}, {'transcript': '从那时起步了'}, {'transcript': '就那几步了'}, {'transcript': 'China City cebu'}], 'final': True}"
286,dieskin_3007.wav,"{'alternative': [{'transcript': '红消香断有谁怜', 'confidence': 0.96680403}, {'transcript': '行消香断有谁怜'}, {'transcript': '亨消香断有谁怜'}, {'transcript': '更消香断有谁怜'}, {'transcript': '哼消香断有谁怜'}], 'final': True}"
287,dieskin_301.wav,"{'alternative': [{'transcript': '桃园一带是不分开', 'confidence': 0.82359201}, {'transcript': '桃园一站式不分开'}, {'transcript': '桃园医大师部分开'}, {'transcript': '桃园医大师部分权'}, {'transcript': '桃园一带失部分开'}], 'final': True}"
288,dieskin_303.wav,"{'alternative': [{'transcript': '物质是否会怀疑', 'confidence': 0.7024864}, {'transcript': '定制性造回忆回忆'}, {'transcript': '定制是否会怀疑'}, {'transcript': '定制性造虫虫'}, {'transcript': '定制是否会会议'}], 'final': True}"
289,dieskin_30301.wav,"{'alternative': [{'transcript': '我在哪儿呢', 'confidence': 0.84445894}, {'transcript': '国家哪儿呢'}, {'transcript': '哪儿呢'}, {'transcript': '瓜子儿呢'}, {'transcript': '国家儿呢'}], 'final': True}"
290,dieskin_30302.wav,"{'alternative': [{'transcript': '猴子呢', 'confidence': 0.83057809}, {'transcript': '猴子摄影圈'}, {'transcript': '猴子英文'}, {'transcript': '猴子用英文'}, {'transcript': '猴子为你滚'}], 'final': True}"
291,dieskin_30303.wav,"{'alternative': [{'transcript': '沿东南度英雄气量的', 'confidence': 0.80091101}, {'transcript': '严冬难度英雄气量的'}, {'transcript': '沿东南渡英雄气量的'}, {'transcript': '严东难度英雄气量的'}, {'transcript': '盐东难度英雄气量的'}], 'final': True}"
292,dieskin_30304.wav,"{'alternative': [{'transcript': '血仇和不好产科医生', 'confidence': 0.81854737}, {'transcript': '血稠不好产科医生'}, {'transcript': '血稠如不好产科医生'}, {'transcript': '血仇无不好产科医生'}, {'transcript': '血仇如不好产科医生'}], 'final': True}"
293,dieskin_30305.wav,"{'alternative': [{'transcript': '父兄期而沮丧无忧和面和叙事件', 'confidence': 0.80046427}, {'transcript': '父兄气而沮丧无忧和面和叙事件'}, {'transcript': '父兄期而沮丧无忧和面和鱼事件'}, {'transcript': '父兄期而沮丧无忧和面和与世界'}, {'transcript': '父兄期而至45有何面目和余时间'}], 'final': True}"
294,dieskin_30306.wav,"{'alternative': [{'transcript': '身为科相伴始终能相依', 'confidence': 0.82837933}, {'transcript': '身为可相伴始终能相依'}, {'transcript': '生为可相伴始终能相依'}, {'transcript': '升为科相伴始终能相依'}, {'transcript': '生胃颗相伴始终能相依'}], 'final': True}"
295,dieskin_304.wav,"{'alternative': [{'transcript': '从事小人难防啊', 'confidence': 0.80114853}, {'transcript': '从事小任南方啊'}, {'transcript': '从事小人蓝房子'}, {'transcript': '从是小人难防啊'}, {'transcript': '从事小任南房子'}], 'final': True}"
296,dieskin_305.wav,"{'alternative': [{'transcript': '儿歌明日请问你报仇', 'confidence': 0.83143151}, {'transcript': '二哥明日请问你报仇'}, {'transcript': '儿歌明日请问你报酬'}, {'transcript': '儿歌明日请问你保重'}, {'transcript': '儿歌明日请问你包成'}], 'final': True}"
297,dieskin_30701.wav,"{'alternative': [{'transcript': '中部的雨沧桑岁月', 'confidence': 0.92420048}, {'transcript': '中部的谷沧桑岁月'}, {'transcript': '中部的沧桑岁月'}, {'transcript': '中部的与沧桑岁月'}, {'transcript': '绒布的雨沧桑岁月'}], 'final': True}"
298,dieskin_30702.wav,"{'alternative': [{'transcript': '女孩由于当年我', 'confidence': 0.70701438}, {'transcript': '既含有意当年我'}, {'transcript': '既含有一当年我'}, {'transcript': '既然由于当年我'}, {'transcript': '给韩由于当年我'}], 'final': True}"
299,dieskin_30703.wav,"{'alternative': [{'transcript': '我将迟暮有望为过度其一生', 'confidence': 0.87355304}, {'transcript': '我将迟暮有望为过度此一生'}, {'transcript': '我将实木有望为过度其一生'}, {'transcript': '我将植木有望为过度其一生'}, {'transcript': '我将持木有望为过度其一生'}], 'final': True}"
300,dieskin_30801.wav,"{'alternative': [{'transcript': '乌龟心我曾能', 'confidence': 0.74230766}, {'transcript': '乌龟星我曾能'}, {'transcript': '乌龟心我成龙'}, {'transcript': '乌龟星我成龙'}, {'transcript': '乌龟星过程能'}], 'final': True}"
301,dieskin_30901.wav,"{'alternative': [{'transcript': '不服气还是在线', 'confidence': 0.67048812}, {'transcript': '不符合起来是在线'}, {'transcript': '不服气还是再见'}, {'transcript': '播服饰器来世再见'}, {'transcript': '不服气来世再见'}], 'final': True}"
302,dieskin_31001.wav,"{'alternative': [{'transcript': '不可以是', 'confidence': 0.81912339}, {'transcript': '不可以制裁'}, {'transcript': '不可以制作'}, {'transcript': '不可一世'}, {'transcript': '不可以试试'}], 'final': True}"
303,dieskin_31101.wav,"{'alternative': [{'transcript': 'hua图何在', 'confidence': 0.8621825}, {'transcript': '华图何在'}, {'transcript': '胡尔图何在'}, {'transcript': '滹沱河在'}, {'transcript': '画图何在'}], 'final': True}"
304,dieskin_31102.wav,"{'alternative': [{'transcript': '就几乎不明不久', 'confidence': 0.82102913}, {'transcript': '就几乎不明复仇'}, {'transcript': '就几乎不明不久矣'}, {'transcript': '之后几乎不明不久'}, {'transcript': '就几乎不明和复仇'}], 'final': True}"
305,dieskin_31103.wav,"{'alternative': [{'transcript': '文东小骑士行兵头群雄', 'confidence': 0.79400915}, {'transcript': '文东小记事情并不轻松'}, {'transcript': '文东小骑士行并头群雄'}, {'transcript': '文冬小骑士行并头群雄'}, {'transcript': '文东小骑士行冰岛群雄'}], 'final': True}"
